ID,final_result,d_male,d_female,Age as of Academic Year 17/18,d_currentyear_FS1,d_currentyear_FS2,d_Grade1-3,d_Grade4-7,d_Grade8-9,d_grade10-11,d_y1-5,d_y6-7,dy89,y10-12,dKG1,d_KG2,d_school1_currentstudent,d_school2_currentstudent,d_New_Admission 18/19,d_previouscurriculum,d_school1,d_school2,americancurr,britishcurr,Math-exam,Science-exam,English-exam,Math19-1,Science19-1,English19-1,Math19-2,Science19-2,English19-2,Math19-3,Science19-3,English19-3,Math20-1,Science20-1,English20-1,Science20-2,English20-2,Science20-3,English20-3
1377,Pass with distinction,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.09,0,1,0,1,85,70,82.5,80.2,91.3,84.5,72.9,82.7,73.3,100,86.7,100,79.2,100,78,89.9,88.3,100,87.6
1378,Pass with distinction,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.09,0,1,0,1,95,72.5,95,89.9,83.3,85.6,67.3,88.2,90.5,100,93.3,95.5,74.7,100,90.8,61.7,84.5,80.2,73.3
1379,Pass with distinction,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.09,0,1,0,1,82.5,62.5,72.5,61.7,100,88.3,63,87.5,88.4,98.6,93.3,96.3,77.5,83.3,90.3,91.3,85.6,89.9,90.5
1380,Pass with distinction,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.09,0,1,0,1,65,70,65,91.3,100,79.2,80.2,73.8,69.8,79.2,68.8,100,92.2,100,79.2,87.6,61.7,61.7,88.4
1381,Pass with distinction,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.09,0,1,0,1,52.5,70,75,87.6,100,93.1,63,81.4,85,74.7,83.7,100,89.5,100,93.1,73.3,91.3,91.3,69.8
1382,Pass with distinction,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.09,0,1,0,1,50,72.5,77.5,73.3,100,89.9,65.7,80,77.7,77.5,77.3,100,83.3,100,89.9,90.5,87.6,83.3,85
1383,Pass with distinction,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.09,0,1,0,1,75,87.5,85,90.5,95.5,61.7,64,83.2,82.7,92.2,88.1,98.6,100,100,61.7,88.4,73.3,100,77.7
1384,Pass with distinction,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.09,0,1,0,1,82.5,72.5,95,88.4,96.3,91.3,64,84.5,88.2,89.5,89.7,100,100,95.5,91.3,69.8,90.5,61.7,82.7
1385,Pass with distinction,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.09,0,1,0,1,55,62.5,72.5,77.2,100,87.6,62.3,85.6,87.5,83.3,89,100,100,96.3,87.6,85,88.4,91.3,89.7
1386,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,72.5,70,65,80,100,73.3,72.9,78,73.8,100,92,98.6,100,100,88.3,77.7,69.8,87.6,83.3
1387,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,78,100,90.5,67.3,90.8,81.4,100,92,89.5,95.5,100,84.5,82.7,85,88.3,66.7
1388,Pass with distinction,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,78,98.6,88.4,63,90.3,80,100,92,83.3,96.3,100,85.6,88.2,77.7,77.3,60
1389,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,82.5,72.5,95,79.4,85,69.8,79.2,79.2,83.2,100,88,100,100,98.6,88.3,87.5,82.7,70.4,63.6
1390,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,55,62.5,72.5,79.3,89.1,85,63,93.1,84.5,95.5,82.6,100,100,85,79.2,73.8,88.2,67.2,62.5
1391,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,72.5,70,65,80,87.3,77.7,65.7,89.9,85.6,96.3,100,100,100,89.1,93.1,81.4,87.5,59.3,40
1392,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,92.4,93.4,82.7,100,61.7,78,100,100,100,98.6,87.3,89.9,80,73.8,85.6,77.3
1393,Pass with distinction,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,90.1,88.8,88.2,100,91.3,90.8,100,44.4,95.5,85,93.4,61.7,83.2,81.4,76.8,70.4
1394,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,75,55,85,82.6,89.7,87.5,44.4,87.6,90.3,100,75,96.3,89.1,88.8,91.3,84.5,80,75.2,67.2
1395,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,87.5,52.5,82.5,92.6,94.8,73.8,75,88.3,79.2,98.6,61.9,100,87.3,89.7,87.6,85.6,83.2,78.6,59.3
1396,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,82.5,60,77.5,92.6,92.4,81.4,61.9,84.5,93.1,85,44.4,100,93.4,94.8,73.3,78,84.5,77.6,85.6
1397,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,52.5,65,60,68.8,92.9,80,44.4,85.6,89.9,89.1,66.7,100,88.8,92.4,90.5,90.8,85.6,69.6,76.8
1398,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,55,72.5,62.5,80.7,90.1,83.2,66.7,88.3,61.7,87.3,57.1,98.6,89.7,92.9,88.4,90.3,78,80.5,75.2
1399,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,70,70,95,75.6,100,84.5,57.1,79.2,91.3,93.4,100,61.7,94.8,90.1,69.8,79.2,90.8,59.3,78.6
1400,Pass with distinction,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,85,72.5,72.5,68.7,100,85.6,100,93.1,87.6,88.8,100,91.3,92.4,100,85,93.1,90.3,85.6,77.6
1401,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,82.5,85,70,79.2,100,78,100,89.9,88.3,89.7,100,87.6,92.9,100,77.7,89.9,79.2,76.8,69.6
1402,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,95,37.5,85,74.7,100,90.8,100,61.7,84.5,94.8,80.2,73.3,90.1,100,82.7,61.7,93.1,75.2,80.5
1403,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,72.5,82.5,82.5,77.5,83.3,90.3,80.2,91.3,85.6,92.4,89.9,90.5,100,100,88.2,91.3,89.9,78.6,78.5
1404,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,65,80,95,92.2,100,79.2,80.2,87.6,61.7,92.9,61.7,88.4,100,78,87.5,87.6,61.7,88.4,77.8
1405,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,75,62.5,72.5,89.5,100,93.1,92.6,73.3,91.3,90.1,91.3,69.8,100,90.8,73.8,88.3,91.3,71,65.4
1406,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,77.5,70,65,83.3,100,89.9,92.6,90.5,87.6,100,83.3,85,100,90.3,81.4,84.5,87.6,89.9,68.4
1407,Pass,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,50,82.5,75,100,100,61.7,68.8,88.4,73.3,100,100,77.7,95.5,79.2,80,85.6,88.3,89,67.5
1408,Pass,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,85,80,77.5,100,95.5,91.3,80.7,69.8,90.5,100,61.7,82.7,96.3,93.1,83.2,88.3,84.5,75.7,58
1409,Pass,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,82.5,80,50,100,96.3,87.6,75.6,85,88.4,100,91.3,89.7,100,89.9,84.5,79.2,85.6,92.4,63.6
1410,Pass with distinction,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,80,75,85,100,100,88.3,68.7,77.7,69.8,95.5,87.6,83.3,100,61.7,85.6,93.1,88.3,88.5,61
1411,Pass,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,75,95,82.5,95.5,100,84.5,79.2,82.7,85,96.3,88.3,66.7,100,91.3,78,89.9,91.3,68.7,56.6
1412,Pass,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,95,60,80,96.3,100,85.6,74.7,88.2,77.7,100,77.3,60,98.6,87.6,90.8,61.7,87.6,92.3,68.8
1413,Pass with distinction,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,60,70,75,100,98.6,88.3,77.5,87.5,82.7,100,70.4,63.6,100,88.3,90.3,91.3,89.9,89.4,80
1414,Pass,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,70,72.5,95,100,85,79.2,92.2,73.8,88.2,100,67.2,62.5,100,84.5,79.2,87.6,61.7,88.3,78
1415,Pass,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,72.5,85,60,100,89.1,93.1,89.5,81.4,87.5,98.6,59.3,40,98.6,85.6,93.1,73.3,91.3,83.4,78
1416,Pass,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,85,37.5,70,98.6,87.3,89.9,83.3,80,73.8,100,85.6,77.3,89.5,88.3,89.9,90.5,87.6,84.8,79.4
1417,Pass,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,37.5,82.5,72.5,85,93.4,61.7,83.3,83.2,81.4,100,76.8,70.4,83.3,79.2,61.7,88.4,77.7,87.9,79.3
1418,Pass,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,82.5,80,85,89.1,88.8,91.3,78,84.5,80,98.6,75.2,67.2,95.5,61.7,61.7,69.8,82.7,100,80
1419,Pass with distinction,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,80,72.5,37.5,87.3,89.7,87.6,90.8,85.6,83.2,89.5,78.6,59.3,96.3,91.3,91.3,85,88.2,90.9,92.4
1420,Pass,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,62.5,85,82.5,93.4,94.8,73.3,90.3,78,84.5,83.3,77.6,85.6,100,87.6,87.6,77.7,87.5,91.3,90.1
1421,Pass,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,70,37.5,80,88.8,92.4,90.5,79.2,90.8,85.6,100,69.6,76.8,100,73.3,73.3,82.7,73.8,83.3,82.6
1422,Pass with distinction,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,52.5,82.5,62.5,89.7,92.9,88.4,93.1,90.3,78,100,80.5,75.2,100,90.5,90.5,88.2,81.4,95,93.3
1423,Pass,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,50,80,70,94.8,90.1,69.8,89.9,79.2,90.8,100,59.3,78.6,98.6,88.4,88.4,87.5,80,92.3,93.3
1424,Pass,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,77.5,62.5,80,92.4,100,85,61.7,93.1,90.3,100,85.6,77.6,64,69.8,69.8,73.8,83.2,33.3,68.8
1425,Pass with distinction,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,90,70,75,92.9,100,77.7,91.3,89.9,79.2,95.5,76.8,69.6,64,85,85,81.4,84.5,95.2,83.7
1426,Pass with distinction,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,85,80,95,90.1,100,82.7,87.6,61.7,93.1,96.3,75.2,80.5,62.3,77.7,87.6,80,85.6,87.5,77.3
1427,Borderline Pass,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,85,75,60,100,100,88.2,88.3,91.3,89.9,100,78.6,78.5,72.9,82.7,73.3,83.2,92.3,85.7,88.1
1428,Pass with distinction,1,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,75,95,70,100,78,87.5,84.5,87.6,61.7,100,88.4,77.8,67.3,88.2,90.5,84.5,33.3,75,89.7
1429,Pass,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,87.5,60,72.5,100,90.8,73.8,85.6,88.3,91.3,100,71,65.4,63,87.5,88.4,85.6,95.2,61.9,89
1430,Borderline Pass,1,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,80,70,82.5,100,90.3,81.4,88.3,84.5,87.6,98.6,89.9,68.4,80.2,73.8,69.8,78,87.5,44.4,92
1431,Pass,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,82.5,72.5,95,95.5,79.2,80,79.2,85.6,88.3,64,89,67.5,63,81.4,85,90.8,85.7,66.7,92
1432,Borderline Pass,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,55,62.5,72.5,96.3,93.1,83.2,93.1,88.3,84.5,64,75.7,58,65.7,80,77.7,90.3,70.6,57.1,92
1433,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,72.5,70,65,100,89.9,84.5,89.9,79.2,85.6,62.3,92.4,63.6,64,83.2,82.7,79.2,75,100,88
1434,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,100,61.7,85.6,61.7,93.1,88.3,72.9,88.5,61,64,84.5,88.2,93.1,86.6,100,100
1435,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,100,91.3,78,91.3,89.9,91.3,67.3,68.7,56.6,62.3,85.6,87.5,89.9,100,100,100
1436,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,82.5,72.5,95,98.6,87.6,90.8,87.6,61.7,87.6,63,92.3,68.8,72.9,78,73.8,61.7,100,80.2,33.3
1437,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,55,62.5,72.5,100,88.3,90.3,73.3,91.3,89.9,100,89.4,80,67.3,90.8,81.4,91.3,100,100,66.7
1438,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,72.5,70,65,100,84.5,79.2,90.5,87.6,61.7,63,88.3,78,63,90.3,80,87.6,75,92.6,52.4
1439,Pass with distinction,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,98.6,85.6,93.1,88.4,73.3,91.3,65.7,83.4,78,0,79.2,83.2,88.3,84.6,92.6,100
1440,Pass,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,89.5,88.3,89.9,69.8,90.5,87.6,64,84.8,79.4,63,93.1,84.5,84.5,80,68.8,100
1441,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,70,37.5,80,83.3,79.2,61.7,85,88.4,77.7,64,87.9,79.3,65.7,89.9,85.6,85.6,100,80.7,100
1442,Pass with distinction,1,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,52.5,82.5,62.5,95.5,61.7,61.7,77.7,69.8,82.7,62.3,100,80,100,61.7,78,88.3,95.2,75.6,100
1443,Pass,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,50,80,70,96.3,91.3,91.3,82.7,85,88.2,72.9,90.9,92.4,100,91.3,90.8,79.2,95.8,68.7,100
1444,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,77.5,62.5,80,100,87.6,87.6,88.2,77.7,87.5,67.3,91.3,90.1,44.4,87.6,90.3,93.1,80,79.2,100
1445,Pass with distinction,1,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,90,70,75,100,73.3,73.3,87.5,82.7,73.8,63,83.3,82.6,75,88.3,79.2,89.9,77.3,74.7,88.4
1446,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,85,80,95,100,90.5,90.5,73.8,88.2,81.4,100,95,93.3,61.9,84.5,93.1,61.7,77.8,77.5,71
1447,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,85,75,60,98.6,88.4,88.4,81.4,87.5,80,63,92.3,93.3,44.4,85.6,89.9,91.3,88,92.2,89.9
1448,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,75,95,70,64,69.8,69.8,80,73.8,83.2,65.7,33.3,68.8,66.7,88.3,61.7,87.6,87.3,98.6,89
1449,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,87.5,60,72.5,64,85,85,83.2,81.4,84.5,100,95.2,83.7,57.1,79.2,91.3,73.3,92.9,89.5,75.7
1450,Pass with distinction,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,80,70,82.5,62.3,77.7,87.6,84.5,80,85.6,100,87.5,77.3,100,93.1,87.6,90.5,92.2,83.3,92.4
1451,Pass,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,82.5,72.5,95,72.9,82.7,73.3,85.6,83.2,92.3,44.4,85.7,88.1,100,89.9,88.3,88.4,75.7,100,88.5
1452,Pass,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,55,62.5,72.5,67.3,88.2,90.5,88.3,84.5,33.3,75,75,89.7,100,61.7,84.5,69.8,83.4,100,68.7
1453,Pass with distinction,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,72.5,70,65,63,87.5,88.4,79.2,85.6,95.2,61.9,61.9,89,80.2,91.3,85.6,85,79.7,100,92.3
1454,Pass,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,80.2,73.8,69.8,93.1,78,87.5,44.4,44.4,92,80.2,87.6,61.7,77.7,89.7,100,89.4
1455,Pass,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,63,81.4,85,89.9,90.8,85.7,66.7,66.7,92,92.6,73.3,91.3,82.7,95.3,95.5,88.3
1456,Pass with distinction,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,70,37.5,80,65.7,80,77.7,61.7,90.3,70.6,57.1,57.1,92,92.6,90.5,87.6,88.2,94.6,96.3,83.4
1457,Pass,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,52.5,82.5,62.5,64,83.2,82.7,91.3,79.2,75,100,100,88,68.8,88.4,73.3,87.5,77.7,100,84.8
1458,Pass,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,50,80,70,64,84.5,88.2,87.6,93.1,86.6,100,100,100,80.7,69.8,90.5,73.8,82.7,100,87.9
1459,Pass with distinction,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,77.5,62.5,80,62.3,85.6,87.5,73.3,89.9,100,100,100,100,75.6,85,88.4,81.4,33.3,100,100
1460,Pass with distinction,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,90,70,75,72.9,78,73.8,90.5,61.7,100,80.2,80.2,33.3,68.7,77.7,69.8,80,83.3,98.6,90.9
1461,Borderline Pass,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,85,80,95,67.3,90.8,81.4,88.4,91.3,100,100,100,66.7,63,93.1,84.5,83.2,66.7,64,91.3
1462,Pass with distinction,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,85,75,60,63,90.3,80,78,87.6,75,92.6,92.6,52.4,65.7,89.9,85.6,84.5,60,64,83.3
1463,Pass,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,75,95,70,0,79.2,83.2,90.8,88.3,84.6,92.6,92.6,100,100,61.7,78,85.6,63.6,62.3,95
1464,Borderline Pass,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,87.5,60,72.5,63,93.1,84.5,90.3,84.5,80,68.8,68.8,100,100,91.3,90.8,84.5,91.3,72.9,92.3
1465,Pass,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,80,70,82.5,65.7,89.9,85.6,79.2,85.6,100,80.7,80.7,100,44.4,87.6,90.3,85.6,87.6,67.3,33.3
1466,Borderline Pass,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,82.5,72.5,95,100,61.7,78,93.1,88.3,95.2,75.6,75.6,100,75,88.3,79.2,88.3,89.9,63,95.2
1467,Pass with distinction,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,55,62.5,72.5,100,91.3,90.8,89.9,79.2,95.8,68.7,68.7,100,61.9,84.5,93.1,79.2,61.7,69.8,87.5
1468,Pass with distinction,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,72.5,70,65,44.4,87.6,90.3,61.7,93.1,80,79.2,79.2,100,44.4,85.6,89.9,93.1,91.3,85,85.7
1469,Pass with distinction,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,65,70,75,75,88.3,79.2,91.3,89.9,77.3,74.7,74.7,88.4,66.7,88.3,61.7,78,81.4,77.7,98.6
1470,Pass with distinction,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,67.5,72.5,77.5,61.9,84.5,93.1,87.6,61.7,77.8,77.5,77.5,71,57.1,79.2,91.3,79.4,80,82.7,89.5
1471,Pass with distinction,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1,0,1,50,52.5,80,44.4,85.6,89.9,88.3,91.3,88,92.2,92.2,89.9,100,93.1,87.6,79.3,83.2,89.7,83.3
1472,Pass with distinction,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09,0,1,0,1,82.5,82.5,82.5,66.7,88.3,61.7,84.5,87.6,87.3,89.5,98.6,89,100,89.9,88.3,80,82.6,83.3,100
1473,Pass with distinction,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09,0,1,0,1,62.5,77.5,77.5,57.1,79.2,91.3,85.6,73.3,92.9,83.3,89.5,75.7,100,61.7,84.5,92.4,93.3,66.7,100
1474,Pass,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.09,0,1,0,1,75,77.5,85,100,93.1,87.6,88.3,90.5,92.2,83.3,83.3,92.4,80.2,91.3,85.6,90.1,93.3,60,100
1475,Pass with distinction,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09,0,1,0,1,95,95,95,100,89.9,88.3,79.2,88.4,75.7,64,100,88.5,80.2,87.6,61.7,82.6,68.8,63.6,100
1476,Pass with distinction,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09,0,1,0,1,75,0,82.5,100,61.7,84.5,93.1,69.8,83.4,62.3,100,68.7,92.6,73.3,91.3,93.3,83.7,62.5,95.5
1477,Pass,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.13,0,1,0,1,72.5,0,77.5,80.2,91.3,85.6,89.9,85,79.7,72.9,100,92.3,92.6,90.5,87.6,93.3,77.3,40,96.3
1478,Pass with distinction,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.09,0,1,0,1,95,95,77.5,80.2,87.6,61.7,61.7,77.7,89.7,67.3,100,89.4,68.8,88.4,73.3,68.8,88.1,77.3,100
1479,Pass with distinction,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.13,0,1,0,1,95,95,95,92.6,73.3,91.3,91.3,82.7,95.3,63,95.5,88.3,80.7,69.8,90.5,83.7,89.7,70.4,100
1480,Pass with distinction,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09,0,1,0,1,95,95,97.5,92.6,90.5,87.6,87.6,88.2,94.6,100,96.3,83.4,75.6,85,88.4,77.3,89,67.2,100
1481,Pass with distinction,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09,0,1,0,1,62.5,0,75,68.8,88.4,73.3,73.3,87.5,77.7,63,100,84.8,68.7,77.7,69.8,88.1,92,59.3,98.6
1482,Pass with distinction,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09,0,1,0,1,75,97.5,95,80.7,69.8,90.5,90.5,73.8,82.7,65.7,100,87.9,90.1,87.6,87.6,89.7,64,85.6,64
1483,Pass with distinction,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09,0,1,0,1,75,95,95,68.7,77.7,69.8,69.8,80,83.3,100,98.6,90.9,61.7,90.5,90.5,92,71,75.2,62.3
1484,Pass with distinction,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.99,0,1,0,1,72.5,95,62.5,63,93.1,84.5,85,83.2,66.7,44.4,64,91.3,91.3,88.4,88.4,92,64.7,78.6,72.9
1485,Pass with distinction,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.09,0,1,0,1,72.5,87.5,75,65.7,89.9,85.6,77.7,84.5,60,75,64,83.3,87.6,69.8,69.8,92,56.3,77.6,67.3
1486,Pass with distinction,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.13,0,1,0,1,97.5,95,75,100,91.3,90.8,77.2,84.5,91.3,44.4,72.9,92.3,84.5,93.1,77.7,100,64.7,80.5,98.6
1487,Pass with distinction,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09,0,1,0,1,50,72.5,72.5,44.4,87.6,90.3,80,85.6,87.6,66.7,67.3,33.3,85.6,89.9,82.7,100,61,78.5,89.5
